@relation 'sample-weka.filters.unsupervised.attribute.Remove-V-R13,22,68,74,131,220,221,259,261,263,267,276,281,284,295,316,317,318,320,340,341,343,347,389,392,397,443,506,512,520,521,533'

@attribute X13 numeric
@attribute X22 numeric
@attribute X68 numeric
@attribute X74 numeric
@attribute X131 numeric
@attribute X220 numeric
@attribute X221 numeric
@attribute X259 numeric
@attribute X261 numeric
@attribute X263 numeric
@attribute X267 numeric
@attribute X276 numeric
@attribute X281 numeric
@attribute X284 numeric
@attribute X295 numeric
@attribute X316 numeric
@attribute X317 numeric
@attribute X318 numeric
@attribute X320 numeric
@attribute X340 numeric
@attribute X341 numeric
@attribute X343 numeric
@attribute X347 numeric
@attribute X389 numeric
@attribute X392 numeric
@attribute X397 numeric
@attribute X444 numeric
@attribute X507 numeric
@attribute X513 numeric
@attribute X521 numeric
@attribute X522 numeric
@attribute Lable {acc,unacc}

@data
15.282556,22.800416,11.691687,0.774697,10.197531,11.764177,7.952313,11.363166,11.91478,7.636966,7.96626,11.966759,8.721852,14.080119,13.478879,6.224411,4.919374,3.634552,5.518229,12.221934,9.63614,11.343155,11.028639,-2.045675,11.702065,2.148278,25.389284,17.801806,-6.1022,11.14215,11.783492,unacc
8.699651,10.863177,7.931225,-0.850856,7.774691,6.003277,3.169887,8.014053,5.755319,3.79543,5.226962,6.731163,3.903951,6.140266,5.953402,1.167218,5.456983,1.951126,7.651042,4.424781,4.558304,7.499351,5.062485,2.078259,5.279825,1.550064,13.224464,11.917917,4.0822,8.025761,7.745227,unacc
8.873682,13.479477,3.635438,8.045005,2.345679,7.21368,0.459239,8.740754,6.25928,4.694429,8.204518,5.128837,2.183457,4.513545,7.094633,11.27,3.174121,7.240997,37.234375,5.131963,8.003376,5.115593,5.361598,12.720401,4.577052,2.080357,13.810677,8.537448,9.3879,3.161607,3.675045,unacc
7.372925,9.279298,5.069103,1.789907,3.941358,5.449096,1.376016,4.16716,3.522408,2.014467,6.305663,4.946704,2.37284,3.528696,4.52938,-1.945565,2.476196,-6.895546,-0.529514,2.937906,5.929832,4.200422,3.414911,-6.666099,3.72045,1.684949,10.476167,9.223715,-6.0813,5.767828,5.922766,unacc
9.417072,13.349643,4.447223,4.584259,4.089506,6.797549,1.912404,5.456731,5.706541,3.19159,10.013303,6.550997,2.921111,5.179982,6.16979,2.015553,-0.832899,-8.217665,21.164497,3.78497,7.181713,6.727346,5.326391,-9.60385,4.71399,2.729592,13.935003,8.79158,-5.9568,5.901005,6.101169,unacc
5.871149,13.753718,3.694033,4.617758,7.490741,7.606589,6.308226,5.190828,6.067225,3.299892,3.505054,6.263601,7.819012,11.502984,8.067267,1.303282,0.07278,0.511012,14.730035,8.298944,3.071373,7.540495,8.753432,3.196828,10.446831,2.131696,12.627928,7.084149,-4.3722,4.625636,5.333834,unacc
2.988646,4.717133,2.958388,1.980544,3.472222,2.520068,-0.060625,0.845784,1.35842,-0.47066,-0.484542,1.958172,1.742716,4.621901,3.981303,-0.679477,2.451806,1.078128,-0.002604,2.45756,-1.422598,2.783304,2.579704,3.612384,3.637226,1.352041,4.986779,4.324514,1.944,1.837554,1.82633,unacc
2.954496,4.144706,-0.034481,-0.313497,0.719136,1.556909,1.829714,1.243343,2.106949,2.548405,1.290502,1.534681,0.913704,2.977732,2.801036,2.580987,-1.478667,-1.382885,0.947917,2.006692,1.673129,1.810121,2.330178,-1.467394,1.915313,0.419962,3.964436,1.123264,-9.2866,1.572017,1.515412,unacc
4.45665,5.067222,1.434509,6.549036,1.549383,2.08241,1.608233,0.570636,0.979968,0.322336,0.314061,2.484598,1.669753,4.886364,4.060651,2.157111,-0.706773,-1.261629,-10.083333,3.178504,0.146605,3.023681,3.993373,-5.70257,2.827026,0.859375,5.977418,3.441094,-7.2286,2.294889,2.044833,unacc
10.114537,11.884146,7.394586,4.998093,5.987654,7.538084,1.585584,4.259246,6.646446,3.412926,10.750595,6.294127,1.82358,3.983012,5.644642,2.211724,6.78451,3.307299,10.818576,4.246795,9.180652,5.247891,3.559704,4.474046,4.388742,2.347577,13.532648,15.628698,-0.7961,5.509655,5.65144,unacc
1.936356,4.465051,-0.536029,4.726643,-0.067901,0.789162,0.579887,3.329882,1.602535,2.043672,2.126932,0.713601,0.449259,0.493802,1.967661,4.223413,-2.022425,3.102204,62.744358,1.420516,1.828221,0.879433,2.182959,19.961739,0.466584,0.331633,3.741189,-0.363194,25.2448,0.366056,0.312908,unacc
3.963673,8.991523,0.964628,4.420304,1.617284,4.041489,2.708283,4.54253,2.843934,1.233099,4.442033,3.018532,3.014444,3.067034,5.343319,4.882687,0.644415,12.346436,57.08724,3.398011,2.70327,3.55239,4.829586,17.844685,3.245159,1.184949,8.146037,2.966076,12.5846,1.586213,1.991105,unacc
1.871497,2.272159,0.641349,0.988577,0.527778,0.478707,1.028852,0.066568,0.443526,-0.146836,-0.007432,0.944626,0.370864,2.091827,0.9262,2.19409,0.38194,3.129913,7.591146,1.108728,-0.942901,1.416739,1.377041,1.970685,0.781127,0.422832,2.494681,1.248872,-1.3548,1.174479,1.082031,unacc
2.804886,3.664485,-0.494652,-0.240043,0.222222,1.407751,1.060202,1.139793,2.350724,1.811655,2.388823,1.335263,0.885432,1.97314,1.075115,3.568276,-0.607542,8.679527,15.440972,0.871477,1.566117,1.530061,2.053136,6.165762,0.723782,0.607781,3.326617,-0.276736,-1.409,1.747264,1.599702,unacc
7.938336,9.265616,5.438731,3.446104,5.126543,7.51579,2.212834,6.462278,7.489701,5.429827,6.504682,5.150693,3.838272,5.177456,4.885273,0.953555,2.669492,-6.26018,-2.323785,4.070271,7.974344,4.972318,4.525917,-7.632062,4.564025,1.060268,10.75546,9.634497,-7.136,5.186499,5.435823,unacc
14.373572,16.133998,16.353584,-0.070919,14.969136,11.628516,1.638848,6.136095,9.307379,6.194565,8.908442,14.092604,6.635679,12.882691,9.628657,0.681344,14.288698,1.699384,7.940104,5.147634,10.154273,14.417604,6.285621,5.978432,7.046324,3.004145,19.337131,20.406215,14.5124,16.35696,16.149537,unacc
9.621197,13.91865,6.329002,6.602408,5.07716,7.938018,2.7749,4.807322,7.072997,3.654137,9.332491,6.780055,6.779506,4.280762,8.126931,1.88962,4.869284,-3.084671,0.104601,4.766213,7.61087,6.967615,5.311598,-5.424848,5.781005,1.938457,15.067614,15.286215,-10.096,5.72577,6.112757,unacc
6.785041,15.937686,4.967724,-1.004385,5.333333,7.240326,3.435161,5.892012,4.501245,1.426582,6.496061,6.06205,6.202593,6.167355,8.46236,3.513044,2.926795,7.413014,45.867188,6.333679,3.80517,7.193826,9.820828,18.362148,9.611398,3.71588,14.785222,10.383003,9.7414,3.926645,4.791156,unacc
9.344409,12.024093,5.470163,0.920615,6.555556,7.463415,5.842954,6.294009,7.394183,3.50311,4.995095,5.643795,5.75679,6.658861,6.754109,2.16239,2.602961,-3.918603,6.127604,7.177562,5.541233,5.829747,6.821657,2.521454,7.087718,1.183036,13.519543,11.827326,-0.8781,5.051101,4.94383,unacc
9.897803,18.341761,3.356305,-2.965602,6.391975,9.098216,5.673258,2.668269,5.601403,3.380746,5.206748,9.963019,6.808025,13.887741,12.742727,7.038133,0.754204,14.546922,32.868056,6.38908,2.40977,12.834451,9.913787,12.445826,8.467507,3.660714,17.031863,8.872865,13.273,7.924887,8.041639,unacc
6.979256,8.011154,5.484096,3.726226,4.574074,4.979739,1.566004,2.921228,3.112268,1.895754,4.484022,4.025374,2.674444,3.515152,4.819034,1.311177,7.385257,4.523652,5.885417,2.468046,3.612751,4.531304,2.904438,1.197248,3.093851,1.200255,9.533954,11.258576,0.5996,4.318273,4.266193,unacc
2.934431,4.735723,1.152702,0.137807,1.756173,1.698457,3.248365,2.052885,2.32096,1.84086,1.994278,1.552465,2.324815,3.410468,3.049186,2.859417,0.683512,0.273315,15.386719,2.401923,1.900752,1.79628,2.686213,4.182442,2.8255,0.255102,4.483966,2.200278,-3.5568,1.314446,1.539725,unacc
2.715653,3.682481,1.769141,-2.142701,2.055556,2.445791,0.747424,0.97855,0.879244,0.131693,0.942628,1.154515,2.15284,2.078972,2.691774,-3.424197,-0.337383,-4.081568,-5.036024,1.399991,0.369068,1.55439,2.59574,-5.027376,2.478243,0.604592,3.870842,2.727101,-1.1612,0.860725,0.930579,unacc
7.147527,19.696609,3.366345,7.71672,4.237654,7.411901,10.360293,5.463757,5.377207,3.286912,5.486846,8.322022,9.237531,11.432277,13.23418,5.749738,-1.791039,-6.743019,55.981337,8.58785,4.132137,10.630461,11.171538,18.006779,11.17654,3.236607,17.581185,9.449826,19.3332,5.267002,6.603533,unacc
5.56396,12.02677,3.346735,2.392744,5.345679,6.591126,8.501441,3.81324,3.680398,2.348296,1.433933,4.475845,8.003827,10.971534,9.462812,7.58088,1.330967,0.119439,27.871528,5.632105,1.593991,7.372783,8.313609,16.336654,8.421835,1.726084,11.599861,7.654774,9.7403,3.358726,4.060883,unacc
7.022377,8.782421,6.863858,1.572751,6.154321,5.178784,1.068739,4.846154,5.201335,3.642374,6.070155,5.285928,1.967407,4.672865,4.195842,1.739358,6.757691,5.310262,16.55599,3.716184,4.515239,5.39787,3.049467,7.065589,3.98599,1.856824,10.325413,11.818611,6.6085,5.525234,5.582895,unacc
3.754419,4.418203,0.419591,-0.763663,0.654321,1.775715,1.310634,0.91642,1.414215,-0.625744,-0.775862,0.875263,0.264444,4.721534,4.623274,-0.483092,-1.3927,-3.171141,-6.832031,2.692242,-1.354167,2.09721,3.791538,2.066429,2.107517,0.663265,4.677703,1.100625,-3.6372,0.864541,0.746125,unacc
3.508735,6.438132,1.777866,4.7785,1.203704,1.588106,0.511995,4.192678,2.041535,1.936587,3.654355,1.815208,0.871728,1.080349,2.853674,3.445993,1.011569,3.407464,60.671441,1.942596,2.878665,1.919712,2.959408,16.926739,1.438257,0.830357,6.167799,2.751198,24.8367,1.931252,2.009363,unacc
2.591158,3.8953,1.746294,-0.573108,1.904321,1.740412,1.359068,0.928994,1.478271,0.926988,0.875297,1.454127,1.565185,3.880165,1.813897,0.892818,1.95627,-1.787963,1.980035,1.393722,1.54157,1.406358,1.622308,-0.384828,2.24547,0.478635,3.805858,2.046406,-2.6905,1.189112,1.453647,unacc
3.176446,3.915229,0.17203,1.520085,0.657407,1.338133,2.205485,1.211538,3.129923,1.921444,3.34728,1.884155,1.387778,2.613636,1.640122,-0.360024,-1.953914,-8.896163,4.199219,1.513644,2.61767,2.022654,2.049763,-7.328207,1.590428,0.391582,3.891572,0.736424,-7.4996,2.146367,2.218025,unacc
9.298495,13.370167,4.543676,4.96259,4.240741,6.792683,1.632403,5.653107,6.088275,3.585992,10.277051,6.873989,2.520617,5.557851,6.422913,1.80459,-0.71518,-8.172174,25.135851,4.252027,7.756896,6.55093,4.990178,-9.733347,4.749726,2.32111,13.933982,8.726736,-7.1335,6.288747,6.598567,unacc
7.444751,10.597561,2.4696,3.125463,3.5,5.416131,4.195212,4.043269,5.434812,3.060844,1.821418,5.26831,5.934568,6.783976,4.909681,4.265707,1.672979,10.941016,38.572917,4.953742,3.961661,5.089425,7.329231,18.745404,4.872486,0.759885,10.392092,3.588194,5.1936,3.886683,3.919338,unacc
9.025249,10.608418,7.07356,5.273328,6.228395,7.580093,2.049531,7.316938,5.961068,3.248648,7.767539,5.39662,2.624691,4.080119,4.910298,-3.728787,4.832243,-2.368323,7.240885,4.711,8.256462,4.150357,4.297574,-0.291062,5.272614,1.522003,12.354023,14.084149,-1.2925,5.529769,5.738827,unacc
8.39591,11.89887,2.021768,1.873693,2.824074,5.359514,5.508332,3.935651,4.931643,1.938751,2.934304,4.705623,4.986543,6.575298,7.454512,3.84824,-0.612848,0.330706,15.338976,4.970827,2.922068,5.282548,6.438757,6.4459,4.633574,1.88361,11.72104,4.849462,-4.5308,4.772017,5.008734,unacc
4.257851,5.416121,1.867283,-2.764871,1.987654,3.351005,2.688143,1.055473,0.491172,-0.753786,-1.149822,0.773906,2.204691,5.569559,6.326266,-3.55302,-0.208675,-5.721228,-6.276042,3.851753,-1.838349,1.597318,4.780059,-0.850121,3.668668,0.544643,6.031641,3.97316,-3.7476,0.774342,0.666799,unacc
3.725997,4.588935,1.936808,-0.031147,2.404321,2.573192,1.479883,1.028476,0.764033,-0.790157,-0.563317,1.940914,3.269506,4.346878,3.353509,-1.962759,-0.272588,-4.743702,-3.539063,1.818103,-1.649161,2.673335,3.275325,-3.245076,2.580557,0.608737,5.201971,3.522917,-3.1266,1.79635,1.531786,unacc
5.726439,6.334771,5.7348,5.303235,4.851852,5.3277,0.674144,5.39497,4.119737,3.58437,6.441216,4.438504,2.111481,2.59045,3.668968,-2.080238,5.478008,-0.280729,0.710938,2.572109,6.761912,3.80093,1.972604,2.365934,2.789629,1.099171,8.076865,11.215174,-0.2032,3.92069,3.971101,unacc
5.082984,6.447353,1.956558,3.191598,1.635802,3.625026,0.324473,6.224112,5.590878,4.783802,6.06956,2.340249,0.514321,2.322544,2.424269,3.831593,2.266689,4.471035,14.613715,2.832077,5.889853,2.50957,2.238047,-0.906654,2.27234,1.264987,7.333951,4.939531,-2.6891,2.098724,2.223236,unacc
5.476873,8.326443,4.193001,4.726861,4.641975,5.573833,4.128844,1.620192,2.552739,2.530827,3.02445,6.380803,5.093086,6.451561,5.376356,3.751058,1.18728,5.680463,19.921875,2.531742,4.114246,5.480753,4.046746,5.008009,3.319337,0.761798,8.594964,5.472778,1.4883,5.845171,6.088294,unacc
10.589817,12.192445,7.116626,3.450253,5.302469,7.521783,1.072111,11.79142,7.524332,5.473094,8.390309,5.025042,2.09321,5.551882,6.709525,-3.448002,6.542609,1.227097,25.31901,5.64827,6.522135,5.230104,4.835917,-0.417727,4.914429,2.240434,15.274136,15.662326,3.523,3.76888,3.722223,unacc
7.173605,12.738251,4.880465,4.864245,6.518519,7.200634,10.289738,3.671598,4.115211,2.599513,1.89187,4.816814,9.83321,11.273875,10.082676,6.749869,1.930305,-1.318841,36.307292,5.933759,2.658227,6.687554,8.944793,20.815799,8.443151,1.176977,12.591161,10.180747,15.023,3.951626,4.368139,unacc
12.140331,15.827186,8.064036,4.303422,6.518519,9.07239,2.850523,6.905695,8.345858,5.046647,11.819411,8.263241,4.092716,5.342287,7.355769,2.340024,5.235702,0.289815,5.596788,6.865892,10.425685,7.223832,6.051243,1.025621,6.723489,2.651148,17.399734,17.418785,-5.8289,7.515091,7.827833,unacc
2.210374,4.060381,0.300385,0.266865,1.648148,2.838512,1.581707,0.691198,1.152897,-0.033126,0.356198,2.387812,1.179383,4.62213,3.103879,-0.214911,-1.202652,-1.672065,4.201389,1.502404,0.342303,3.195556,2.738935,0.131011,2.078561,0.724171,3.773368,0.745903,-3.6622,2.087814,2.085235,unacc
1.099972,2.395598,0.75502,0.999402,1.401235,1.295973,1.730837,-0.067308,0.107175,-0.193618,0.895809,1.088504,1.312346,1.316116,2.594428,0.571356,0.007849,-0.498915,4.082465,0.825855,0.219618,1.370458,1.31355,-0.897862,1.755655,0.342156,1.859538,2.297083,-0.904,0.939431,1.116594,unacc
7.156428,9.850535,4.697833,-7.812855,5.182099,5.185416,5.278665,5.193047,5.619851,4.153732,4.666097,4.405817,3.755679,7.772957,7.528682,4.552331,3.657785,4.681041,14.509115,5.748256,2.302276,5.932634,5.303964,2.937252,5.395756,1.206633,11.218974,7.552378,1.8679,5.970151,5.651929,unacc
7.862865,19.886228,2.288,4.496388,2.324074,7.478891,6.954161,8.073225,6.564735,4.484992,8.663644,8.15277,8.928148,8.831267,11.130671,5.481677,-2.451062,-6.46135,41.597656,7.478815,5.679495,9.902465,10.317278,2.085052,10.088455,3.935268,18.338937,8.949306,-9.5755,4.692722,6.061702,unacc
8.331887,9.951071,7.531056,-0.167325,7.04321,6.124175,2.797784,7.77071,6.230534,4.674824,6.675238,6.076039,3.034691,5.076446,5.774819,0.391034,5.818093,2.426012,-0.730903,4.576892,6.525849,6.088019,3.733787,2.260596,4.831753,1.522959,12.119839,12.090799,1.1607,7.559953,7.563038,unacc
0.975303,1.353361,0.830831,-0.477763,0.929012,0.552945,0.401943,0.121302,-0.100837,-0.104651,0.064507,1.172742,3.04,0.520661,0.639053,-0.801712,0.101106,-1.39882,1.570747,0.8284,0.067901,0.696313,0.744734,-1.291403,0.64101,0.133291,1.376729,1.716736,0.3088,0.330947,0.292412,unacc
8.991147,21.688132,5.725699,6.278267,8.376543,9.431684,8.748578,9.094305,8.212426,6.635208,9.287604,9.577618,10.649506,13.200413,12.384122,5.598656,-0.579091,-6.2289,56.113715,8.000141,6.926794,12.03617,10.957988,12.623326,11.995377,3.95727,20.065322,12.40408,12.8751,7.541144,9.273296,unacc
5.721405,9.714902,2.193564,0.326457,2.873457,4.428316,4.971614,1.81287,2.978271,1.137777,1.813763,3.957396,5.510741,5.321625,6.329389,1.734328,0.988691,5.51762,18.471788,5.513691,1.085214,4.438419,5.990118,3.377755,5.286539,1.370217,9.423157,5.932986,-5.4803,2.432517,2.513377,unacc
8.799331,10.877751,8.471477,1.288805,7.682099,6.340371,2.494368,7.368713,5.412064,3.713359,5.680366,6.988615,3.593086,5.756428,6.373644,0.096254,7.070256,1.774177,8.136719,4.244651,4.856723,7.912846,4.227396,3.244424,4.585634,1.606824,13.475932,13.46717,6.0288,7.822801,7.498816,unacc
8.136354,10.704491,4.762291,7.438168,4.382716,6.146967,1.606486,11.633876,8.47861,7.526636,8.756391,5.374903,2.913086,4.381084,4.816239,3.393888,3.923595,0.200246,18.250868,5.517532,10.605565,4.534494,4.06503,2.444202,4.943627,1.28699,12.360588,10.37842,3.2843,3.362193,3.756637,unacc
4.72109,5.553093,1.756662,-2.929636,1.373457,2.495431,2.645913,2.002219,2.123812,-0.859789,-0.621953,0.662493,0.664691,6.410698,5.935117,1.357134,0.704923,1.714282,14.940104,4.475516,-3.334925,2.214965,4.979763,10.514946,3.506001,0.611607,6.24635,3.37974,8.4186,0.673538,0.523184,unacc
3.158582,4.107674,0.525943,1.957157,0.712963,1.213807,0.543284,1.247041,3.619964,3.3341,5.489893,2.306648,0.004074,1.59573,1.076266,3.943199,0.167101,6.056078,30.332465,0.856537,3.733169,2.263138,0.992663,4.736327,0.599357,0.68176,3.726244,1.035,8.2243,2.441785,2.383719,unacc
8.798613,11.899613,4.449428,8.107742,2.57716,6.429715,1.317965,10.919009,7.059642,6.800568,9.693817,6.520776,2.761728,2.690083,5.048077,-0.403686,2.61962,-3.693221,5.448785,5.326657,11.170621,5.229563,3.897396,-4.693353,4.199221,2.241709,14.09864,12.480625,-9.3267,3.203615,3.538381,unacc
3.190427,4.35113,-2.398058,-3.958705,-0.518519,1.096576,2.08413,1.106139,2.08488,1.830043,1.295779,1.983823,0.947901,2.874885,1.542694,-0.94648,-6.742669,-10.246061,-6.472222,1.191394,1.007957,2.008488,2.366213,-9.609334,0.794357,0.674745,4.102298,-2.230382,-18.83,1.573056,1.340614,unacc
2.070548,4.003569,0.788234,0.836522,1.20679,2.161741,3.162517,2.476331,3.192508,1.99973,1.41409,1.176925,1.61963,3.100781,2.503616,1.339798,0.894814,1.740183,10.142795,3.554458,1.634452,1.362943,2.701006,5.123877,2.994262,0.0625,3.878321,1.900243,1.1508,0.585466,0.802804,unacc
4.533732,5.88608,3.555264,0.905371,3.42284,3.51362,0.486625,4.765163,3.063038,3.00649,2.901382,3.383795,2.192593,3.034894,3.159476,1.460143,3.002015,0.457481,-0.175781,2.101777,4.216821,3.234808,2.326095,-2.186188,2.785811,1.301339,6.928249,5.067639,-1.1763,2.929826,3.16207,unacc
9.98231,14.249554,5.877651,6.189852,4.848765,8.85489,1.258494,7.764793,7.776143,4.689832,7.782253,6.685679,2.660123,5.432048,7.04668,0.762842,5.359247,2.961752,20.084201,6.046022,8.759211,6.269356,6.517396,4.362923,5.986495,2.116071,15.469883,13.500312,-1.3256,4.466822,4.944697,unacc
3.588294,5.494349,0.384688,-3.51539,1.37037,1.593964,3.726561,2.740015,1.914667,1.498513,1.01791,2.082355,2.433951,3.641185,2.632725,1.838906,-2.626427,-6.093333,0.760417,2.080286,0.952932,2.647762,4.204675,0.30705,3.078744,0.497449,5.608142,0.792813,-4.291,2.212546,2.298179,unacc
