@relation 'sample-weka.filters.unsupervised.attribute.Remove-V-R131,267,280,281,295,316,317,318,320,340,389,392,397,506,512,533'

@attribute X131 numeric
@attribute X267 numeric
@attribute X280 numeric
@attribute X281 numeric
@attribute X295 numeric
@attribute X316 numeric
@attribute X317 numeric
@attribute X318 numeric
@attribute X320 numeric
@attribute X340 numeric
@attribute X389 numeric
@attribute X392 numeric
@attribute X397 numeric
@attribute X507 numeric
@attribute X513 numeric
@attribute Class {acc,unacc}

@data
2.845679,3.425758,5.22397,5.83321,7.860618,-1.858728,1.577532,-1.575778,22.944444,5.887972,0.484883,4.927116,1.010842,7.455642,-2.3567,unacc
7.407407,5.253196,3.45292,3.420864,5.206238,-0.178335,8.000401,14.757003,45.954861,4.376614,21.094711,5.204318,2.059311,13.72224,25.0741,acc
2.203704,2.596091,3.066093,3.195062,5.747124,6.062652,-0.044797,10.128784,29.890191,3.796211,6.954675,3.835363,1.27551,4.001406,5.9907,unacc
1.512346,0.708086,1.019353,1.746173,2.547173,0.091795,1.021791,-1.668554,5.073351,1.661938,-2.417049,2.011196,0.919643,3.416771,-0.4174,unacc
0.799383,3.796671,1.08273,1.387531,1.258547,18.776825,18.544815,86.334654,189.641059,0.750236,97.357631,0.462706,2.145089,2.155226,165.9091,acc
2.179012,0.70214,1.617134,2.641605,4.080005,0.031367,-0.749992,-4.254469,5.832899,3.613041,2.15177,3.483806,0.533801,3.241215,0.6276,unacc
1.645062,4.797339,1.160027,1.364321,2.506862,-2.459584,0.089469,-7.340168,-1.224826,1.936987,-5.636539,2.133047,1.028061,4.724358,-9.0001,acc
1.367284,-1.069783,1.095066,2.225062,4.189185,-0.283258,-1.034272,-5.063558,0.923177,3.468541,1.597941,3.540391,0.191964,2.303194,-2.1344,acc
1.58642,17.576174,2.696695,2.846914,3.931665,13.165624,13.227755,48.803417,154.902778,2.821755,55.149831,2.038413,2.686862,9.419427,89.8986,acc
0.302469,4.879905,0.333635,0.741481,1.372576,-0.593199,0.788328,9.86399,55.830295,1.823923,11.224747,1.005441,0.847895,0.173646,32.5704,acc
0.540123,3.004756,0.915799,1.058642,0.96762,10.489596,19.101386,80.502298,185.357205,0.429046,94.146912,0.048847,0.805804,2.214844,168.07,acc
1.910494,5.818966,2.426437,2.360617,5.337607,3.979655,-0.65792,-2.986314,20.915365,3.757046,2.17887,3.263169,1.507972,4.202622,3.7691,unacc
1.425926,1.354414,1.641014,2.405432,2.578649,4.074602,1.626224,3.667018,17.346788,2.27446,9.733657,2.117743,0.640306,2.21974,3.6389,unacc
-0.20679,6.170036,1.565188,2.37321,2.130999,41.188074,7.857295,94.706872,163.478733,1.626661,89.735049,1.164791,5.28986,0.042483,101.3222,acc
2.145062,6.268356,3.523427,5.185062,4.752424,5.462033,-1.044915,13.64907,59.690972,3.703247,17.820696,3.332645,0.724809,3.523906,33.7766,unacc
3.716049,8.725847,3.90584,5.150988,8.826389,3.994542,-5.428502,-3.020487,6.751736,9.36766,-13.506569,5.568162,0.764668,3.521806,-26.6621,unacc
9.549383,9.474287,5.573563,3.932222,7.948964,9.100178,4.405604,5.968952,16.582465,5.79475,3.484318,7.653898,2.875957,12.728889,2.5707,unacc
3.685185,4.923751,6.571412,9.395185,7.305473,1.190844,0.586327,1.387257,42.836806,5.985437,12.166887,6.932293,1.484375,6.659288,13.5868,unacc
0.308642,1.717004,0.523314,0.604938,0.552926,5.994055,10.915078,46.001313,105.918403,0.245169,53.798235,0.027912,0.460459,1.265625,96.04,acc
3.42284,10.307446,2.179267,0.894691,3.300953,1.223068,4.087907,-3.863789,6.914063,2.581959,-3.396404,2.633119,1.847895,9.942153,-0.9346,acc
3.972222,4.118906,3.860005,7.228642,9.869617,0.311831,1.137501,-2.00881,20.848524,7.720025,-1.963442,8.058249,1.526467,9.98599,-2.0765,unacc
-0.339506,5.697681,0.822091,0.908148,4.149984,13.101558,2.37178,24.37649,58.052517,2.378853,22.981307,2.014581,2.66773,1.928924,23.893,acc
0.558642,6.069114,1.130263,0.993086,2.21425,1.296302,-5.550655,-9.392251,19.124566,2.403973,-2.069633,1.721363,0.702487,-0.173003,-2.0267,unacc
8.391975,10.036638,2.330806,1.338519,4.549844,0.48453,11.098387,8.514574,15.588108,5.424451,14.194815,5.424495,1.538903,16.096632,10.871,acc
4.351852,13.09832,-0.129244,0.028025,2.756862,0.219501,2.325997,-4.482104,-4.585503,3.881327,-5.663141,2.8687,1.129783,9.189583,-1.9637,acc
8.506173,8.661787,6.849706,7.092593,7.412352,4.460297,5.961299,4.986634,16.478299,6.070883,3.277805,6.218277,1.663584,14.930139,-2.8328,unacc
3.685185,3.389194,3.552512,5.205926,5.804364,6.052105,1.688078,3.403341,5.746094,5.145301,3.605675,4.942617,0.992666,5.015833,-3.3846,acc
-0.901235,3.932595,0.373472,0.236049,0.905325,8.02258,1.158678,17.982458,46.197917,0.607621,16.870529,0.257465,1.277423,0.195833,19.6273,acc
1.33642,-0.663719,0.814622,2.222716,4.250904,1.271807,1.677335,-0.807404,-0.929688,3.150603,-7.362187,3.205198,-0.328763,2.395573,-8.9396,unacc
7.222222,8.004682,6.482684,6.534198,8.156723,10.172319,2.778035,16.659674,26.34592,7.262772,12.740538,5.950886,1.435906,9.33467,1.0665,unacc
4.768519,10.939135,2.550815,1.591235,9.348414,8.541106,5.828733,37.25832,113.883681,6.119309,41.288427,6.265283,2.515625,5.718715,52.5769,acc
6.049383,2.716855,3.697261,6.356173,7.988083,1.046468,5.324597,-1.098965,24.534722,7.259685,-1.375449,6.667977,1.048151,10.081719,1.8726,acc
1.466049,5.951694,2.647012,3.137407,6.045529,4.774459,-1.390249,-4.686315,0.321615,5.230088,-6.475368,4.408399,0.600765,3.220174,-11.935,unacc
0.561728,-5.498365,0.07809,0.903086,5.446252,-5.299405,-5.794304,-14.312433,-21.098958,3.9532,3.089932,2.694146,0.973214,0.191354,-14.623,acc
8.45679,3.015012,4.795496,3.854938,3.503493,0.331546,6.314716,1.333314,0.732205,4.240621,1.98434,4.49989,1.905931,11.184844,8.5505,unacc
2.91358,1.583754,2.920326,3.357531,4.883465,5.164031,0.075691,4.271551,13.738715,4.884556,1.742008,3.605092,1.708865,5.020278,-4.0735,unacc
-0.012346,6.235954,2.746265,2.251481,2.133218,7.97566,2.677874,29.379891,75.796441,1.957913,31.399074,2.540852,1.870855,0.014497,31.12,acc
-0.561728,7.46299,0.655048,0.698025,3.920283,9.875113,2.110544,21.339043,57.987413,2.061764,19.51274,1.520817,2.064413,1.597535,22.9176,acc
7.487654,10.646626,4.130489,1.968519,3.470661,5.53283,1.038683,-3.565357,-1.800347,2.937482,-6.872227,5.171595,2.550702,7.638611,-1.5128,acc
0.990741,2.229266,0.393617,0.433827,1.652696,-0.230214,-1.186859,-5.05291,6.960503,1.987628,1.72156,1.37905,0.349171,1.584462,2.4849,unacc
4.79321,4.134958,1.148031,0.878642,2.627424,2.376837,4.742444,7.227688,22.628906,1.874705,9.35585,2.18782,1.170599,6.602517,10.8506,acc
1.16358,7.699837,1.837823,3.543333,6.845948,3.96591,-7.838245,-7.576951,12.094184,7.231926,-12.632355,4.217358,0.213648,0.453819,-19.0236,unacc
2.333333,2.893059,1.667949,2.638642,2.025107,1.025779,1.138126,2.049203,17.924045,2.025756,1.246468,2.339931,0.554209,4.03974,5.073,unacc
4.740741,6.133323,3.973631,2.526049,5.080169,3.189738,-0.522668,-9.511392,9.452691,7.386087,-11.058271,6.002029,0.886798,6.308316,-10.3538,unacc
0.691358,0.908071,0.149502,0.14642,1.274655,0.179548,1.079905,-0.678651,-0.598958,0.801866,-1.569979,0.828962,0.325893,2.120868,-0.4639,acc
0.975309,5.566141,1.42904,0.784444,2.53616,5.504554,-5.418072,-0.061891,17.08941,2.286172,-1.150046,1.37975,1.824298,-0.01599,-3.605,acc
1.166667,0.49019,1.700317,1.663457,4.001561,3.490975,3.799461,14.894855,44.031684,2.498963,14.820841,1.617152,0.522321,2.143524,28.768,acc
1.598765,3.54132,0.550589,0.004691,0.317554,1.007467,1.348101,-0.952662,-1.098958,0.5739,-0.719455,0.468154,0.419005,2.392396,-1.9747,acc
0.179012,0.912604,1.263807,2.164815,2.358728,1.645791,-2.561348,-0.177689,8.575955,1.076185,2.890579,0.966235,0.147321,-0.032934,2.7474,unacc
5.972222,4.886593,5.281236,6.855802,6.588141,0.642331,4.08357,2.168327,30.341146,5.903125,6.198929,6.491226,1.627232,9.567361,5.3824,unacc
9.444444,4.233948,5.926098,6.858025,8.009698,-0.383413,7.129622,-1.462903,-0.37717,4.120511,-1.272391,5.362443,1.40625,14.14934,2.0696,unacc
0.962963,1.975922,0.35129,0.608395,1.171639,-1.376385,-1.08004,-4.656435,-0.855903,1.887313,-5.566701,1.246607,0.03412,1.229115,-2.7368,unacc
6.154321,7.670705,6.931983,6.322963,7.582922,8.110832,3.285842,11.18607,42.064236,5.159157,9.408598,4.830366,2.932717,9.804514,6.0886,unacc
2.237654,4.671076,1.558284,0.699136,2.201307,8.216005,4.888259,26.895971,51.553385,1.183311,27.420927,1.319501,1.180804,2.623177,34.5103,acc
-0.006173,7.111474,0.861023,0.885432,3.485947,13.041581,2.390512,23.895459,58.933594,2.108234,21.589122,1.715039,2.702168,2.154479,23.969,acc
3.697531,4.884067,5.748302,5.972346,5.291708,3.096932,-1.192775,1.033867,4.428819,3.833538,-3.445038,4.390774,1.667092,7.367708,-5.7992,acc
4.444444,1.005351,2.276822,4.361235,6.74811,1.472473,4.616285,0.397713,18.125434,7.289401,14.094895,7.033334,0.376913,6.076806,8.7638,unacc
2.703704,3.723841,0.962426,1.057037,3.684952,0.333496,0.957772,-0.454662,10.717448,2.537633,0.494048,2.624637,0.433355,4.325955,0.211,unacc
2.487654,3.623662,1.084541,0.649383,2.735741,3.291843,-0.269067,1.572176,5.552517,2.875318,-1.400369,3.289894,0.966199,4.33526,-0.2851,unacc
1.046296,-0.210835,1.337483,1.931728,2.623274,1.801486,0.253365,1.692005,9.468316,2.97554,3.643275,2.233986,0.398597,2.20283,-3.2894,acc
0.848765,3.015012,0.715482,0.169753,1.47403,4.790595,5.184345,20.78974,58.246094,0.637878,23.412663,0.403214,0.86639,2.406962,41.9552,unacc
5.373457,4.315101,3.505659,3.52037,5.857495,-1.625089,1.46498,-7.098873,3.00651,6.882953,-2.883633,5.11791,1.160395,8.844531,-3.6118,unacc
-0.682099,1.197087,0.323223,0.402593,0.580457,3.560797,-1.672336,4.267113,3.903646,0.3243,1.09486,0.154644,0.535714,-0.535764,-8.988,acc
2.429012,3.153463,3.052626,3.769753,5.026915,4.051724,1.979566,18.425255,68.24349,5.384108,30.060696,5.325881,1.387436,2.568681,43.365,acc
0.623457,2.740562,1.163309,0.861605,2.19806,4.148371,-3.157855,-0.306056,6.296875,0.8243,-4.241382,0.832601,0.756378,0.153958,-8.2913,unacc
6.37037,7.723172,2.469783,4.891852,9.453608,0.449727,1.173913,-1.038992,20.438368,8.622797,-10.580968,6.542628,0.92602,8.881493,-13.346,unacc
-1.62963,3.028315,1.034178,1.004815,2.198759,12.75409,-3.003528,13.941922,21.06901,1.771185,8.97514,1.700533,2.012755,-0.555764,-14.1566,acc
1.243827,1.19181,0.880149,1.697037,2.420694,-0.35044,-0.084201,-1.823012,11.36849,2.955769,-1.337249,1.907228,-0.165816,2.466944,3.4556,unacc
0.339506,1.076769,1.440697,0.814691,1.356386,1.102117,-0.585796,-0.197616,1.181424,0.760675,-1.512539,0.576821,0.329082,1.299896,-0.4662,unacc
0.308642,2.999108,0.361702,0.440741,1.160667,7.576992,10.039467,49.435094,126.501736,0.489137,56.544922,0.091423,0.599809,0.658594,89.033,acc
3.959877,7.977334,3.143843,3.163827,8.709237,0.681998,0.722325,-3.823694,6.320747,8.03186,-6.110178,6.804481,1.499362,9.928073,-13.982,unacc
-1.481481,0.039685,0.423721,0.592346,2.87574,0.388787,-3.664907,-6.683313,9.206163,1.942855,10.821572,1.01279,0.826531,-0.678993,1.4331,acc
2.58642,1.489893,2.74751,2.888025,0.989563,-0.665957,1.179992,-0.26088,1.549913,1.767179,0.045994,1.769807,0.449936,3.998351,1.7442,unacc
4.37037,6.82558,7.573676,7.440617,9.266272,5.267229,-3.615829,-4.965779,3.807726,6.57053,-9.965022,6.455389,2.193878,6.677431,-20.9861,unacc
4.592593,0.794293,5.755998,8.677531,3.69843,-6.585517,-3.178167,-15.634937,4.189236,1.821025,-17.349998,5.268094,0.855867,4.298229,-9.1695,acc
6.987654,4.897741,5.729176,5.881728,7.13667,5.986338,3.165483,0.997269,18.383681,7.854605,15.562385,7.714053,1.091518,9.15059,9.7486,unacc
1.067901,2.294664,2.563717,2.278642,3.306542,4.172164,-6.202649,-6.550446,-12.290799,1.719083,-15.318035,1.565495,1.274872,0.133698,-22.862,acc
0.666667,12.877155,0.462653,0.107284,1.921885,0.903591,1.972878,-3.474558,-2.190538,3.338392,-4.887909,2.207007,2.066645,8.476944,-10.3309,acc
2.490741,2.561534,3.198393,2.972963,2.601578,6.669952,0.997719,6.036081,10.294705,2.482444,4.07713,3.213131,1.957589,4.428854,0.6999,unacc
0.617284,3.583829,1.482345,2.165432,1.64645,9.205351,20.901193,87.492166,213.247396,0.63095,103.150864,0.369436,1.055804,2.372917,189.4368,acc
0.003086,3.127527,0.586804,0.933951,1.565007,5.721486,8.376482,42.866083,99.453993,1.743072,49.967805,0.455761,0.121492,0.406441,86.538,acc
2.623457,0.184081,2.602082,2.887407,3.219633,0.066576,0.688191,1.410379,-0.466146,2.194198,-2.686941,2.878089,0.582908,3.461059,-4.4641,acc
0.222222,12.533591,0.419307,0.040494,1.77334,-0.325422,1.549972,-5.569677,-4.623264,3.106042,-6.666804,1.887957,1.532844,8.161111,-11.0498,acc
4.765432,4.252378,3.555002,5.085802,6.405531,5.202961,9.742049,46.753234,159.176649,5.304812,52.784571,6.33623,2.133291,6.850174,98.2914,acc
5.354938,7.970794,3.92655,3.910247,7.344017,6.094423,0.347197,9.947852,54.177083,5.573522,6.930551,6.355045,2.353954,8.457309,3.8694,unacc
3.17284,-0.350253,2.142938,0.595679,2.512327,0.246338,2.525447,-1.220436,-4.020833,3.020148,-5.936494,2.591138,0.532844,5.126424,-1.1674,acc
3.722222,4.792137,1.616682,1.772963,2.984509,-0.007551,1.616978,1.563961,12.152344,2.014657,1.501864,2.83253,1.026148,4.689583,0.8961,unacc
0.524691,-0.48536,0.276483,0.874444,2.210552,-0.092616,0.326237,-0.062109,2.210938,2.191583,3.586326,2.307782,0.107143,0.655833,-1.8984,unacc
4.561728,4.609914,2.825487,2.999383,6.494535,-3.518264,-4.810001,-17.476397,-7.426649,8.383071,-15.714895,5.320776,0.598533,5.598003,-17.9579,unacc
4.530864,5.55975,3.505093,2.954938,7.805473,1.981795,3.003177,7.030291,51.876302,6.953318,10.70903,5.110983,1.74139,8.877882,14.0494,unacc
1.515432,5.353002,1.412517,1.583333,3.306418,5.473615,-0.317627,3.366271,25.128038,2.584009,0.508324,1.898916,0.864477,2.984497,2.0901,unacc
0.339506,3.614744,1.277501,1.35679,1.337032,12.439774,21.004206,90.307019,209.263889,0.623739,106.714155,0.13936,1.090561,2.111719,188.307,acc
1.101852,3.629533,1.55172,1.725432,2.069239,-1.006112,0.988897,-4.187462,-2.276476,1.827529,-4.279306,1.286308,0.739477,4.971424,-3.8395,unacc
1.049383,6.927913,2.221028,2.476543,3.601866,8.417515,10.184025,55.359649,130.351128,3.09294,61.80663,2.111606,0.978635,3.162083,96.5282,acc
2.191358,5.541394,4.971933,5.268642,5.966716,10.232164,2.807966,25.426914,92.032118,6.372537,35.299859,5.422111,0.650191,1.832135,35.8955,unacc
3.132716,4.591781,1.250679,1.000494,2.34977,3.899584,1.219471,4.729272,20.863281,1.863536,3.57408,1.871068,1.199298,3.900625,1.2178,acc
2.583333,2.822979,2.435038,3.120988,5.328567,6.353008,-1.774743,4.128035,23.007378,3.169785,3.682372,4.00604,2.057079,3.5275,-0.1399,acc
4.314815,2.254013,3.705523,6.364815,6.964127,2.30321,1.974028,1.467941,13.074653,5.203907,1.643752,5.653436,0.672832,4.350226,0.5977,unacc
1.817901,3.431555,0.969443,1.961852,2.556377,1.13736,0.299929,1.858918,9.755642,1.559949,1.475241,2.057085,0.410395,3.738368,2.3034,unacc
0.811728,5.386296,1.841105,1.602716,1.35881,16.361082,20.042316,93.591709,197.115017,0.784287,105.628031,0.906722,1.475446,2.176875,174.7928,acc
2.703704,2.675535,1.336464,1.207531,1.950156,0.145363,-0.937803,-5.554962,-0.510417,3.310868,-8.550052,3.275308,0.661671,3.793455,-6.2018,unacc
1.212963,4.095645,2.497397,3.014938,2.488823,8.167848,-3.591379,0.870993,11.215278,2.670893,-3.785149,2.605668,2.188776,0.803385,-13.7907,acc
1.728395,0.94887,0.681304,0.014691,0.479783,0.527788,0.450949,-0.318403,-0.239583,0.633801,-1.019909,0.992172,0.367347,1.632118,0.6734,acc
1.842593,4.588139,3.101743,5.22679,8.996466,3.093056,-2.746618,-10.784269,-0.799913,6.231148,-8.922213,5.125234,0.504145,5.058611,-7.274,unacc
-0.114198,-5.859765,0.524559,1.535309,8.643655,-4.88478,-9.276759,-12.891826,-14.952691,5.848266,13.604778,3.613969,1.592793,-1.704115,-4.929,acc
3.614198,2.078924,1.973857,2.985556,3.135807,-0.170392,1.946283,-1.32109,0.58724,3.898977,-3.04241,3.679386,0.882972,5.891441,-0.3143,unacc
3.811728,2.594307,2.253622,3.991852,7.127876,-4.333103,-0.86953,-10.846589,7.702691,3.935267,-7.202841,4.111961,1.148916,5.52592,-5.4582,unacc
2.317901,10.118757,4.793006,3.958395,7.445595,7.592473,0.858133,5.31263,37.588542,7.007635,3.152742,5.163198,1.045281,7.428733,-4.6997,unacc
6.709877,10.37552,3.892825,1.964321,3.303254,5.381427,0.538683,-3.86975,-1.925347,2.722995,-7.107277,4.790239,2.389987,6.898993,-2.2135,acc
-0.898148,5.072681,1.694771,1.813827,2.868795,0.38195,-7.898804,-6.514172,36.949653,1.524696,-12.673316,1.085376,1.140944,-2.03849,-14.3911,acc
0.966049,1.393059,0.675758,0.907901,4.918023,7.204709,4.940937,25.86431,75.686198,3.261877,32.547194,2.60741,2.342793,2.391337,42.4544,acc
2.299383,6.301278,2.430398,1.868519,4.958703,9.793032,2.005323,20.396912,46.609809,4.384556,15.040992,3.278403,0.917092,3.675521,22.7198,unacc
0.395062,-6.351144,0.066659,1.142099,7.561637,-6.885612,-8.022152,-19.149253,-28.567708,5.414412,6.131948,3.479969,1.186862,-0.506458,-18.943,acc
1.25,3.597726,3.638751,3.140864,1.548365,4.131855,2.952189,19.901976,47.182726,1.570648,20.147796,2.045419,0.716837,1.586875,17.5271,acc
-0.469136,5.016127,1.411838,0.89,3.13704,0.880024,0.133249,16.282212,108.806424,1.6174,22.715591,0.804194,1.51148,0.271007,32.1825,acc
1.135802,0.659408,0.04493,0.213333,1.35355,0.75478,0.248117,-0.438626,0.778646,0.634838,-0.754197,0.840628,0.288903,1.485313,0.2396,unacc
3.888889,2.790874,1.048212,2.140741,4.003986,0.073817,3.043693,1.929676,10.766059,3.882482,2.547539,3.414086,1.239158,7.593628,3.5393,unacc
2.722222,10.126784,2.162177,1.865926,5.484714,13.550048,5.604926,33.192648,75.550781,5.090843,32.797566,3.868931,3.14477,5.890451,38.818,acc
3.08642,4.164313,4.696922,4.635062,5.801364,6.66107,-1.00848,2.641857,22.87934,6.567066,3.137371,6.569127,1.410714,4.063212,0.0886,unacc
0.015432,10.877229,2.893504,2.710494,5.644847,9.916136,-2.192297,35.254097,126.264757,4.495405,30.375838,2.735414,1.998406,0.294149,38.7651,acc
-0.175926,2.672711,0.707673,0.882469,1.645916,3.170083,-1.805212,4.262898,16.41059,1.722241,2.786979,0.762552,0.365115,-0.269965,4.4208,unacc
4.959877,4.138451,3.393843,5.230123,9.22214,-4.890713,2.694295,-1.007274,24.604167,7.727236,-0.130285,6.933127,1.576212,10.757292,-2.5417,unacc
2.567901,2.278983,1.624264,1.731481,5.496055,2.233579,4.413125,19.670415,45.519097,4.250189,25.354318,3.057966,0.816645,4.289063,43.3074,unacc
7.432099,5.922042,5.556247,6.054691,5.837894,0.861106,0.01742,-2.969692,6.226128,5.297106,-5.598383,5.912874,1.274235,10.041389,-10.7865,unacc
7.29321,8.678433,4.764147,4.454938,9.081443,4.922497,5.804178,7.033591,43.27691,7.205934,10.520045,6.041548,1.814094,10.788247,22.1823,unacc
5.645062,5.653983,5.385016,6.463951,6.077457,-3.377872,4.372995,0.998888,25.296007,2.962791,3.064061,4.104401,1.571429,11.85941,1.9523,unacc
2.030864,6.406659,1.885808,0.399506,2.040228,3.594221,0.443694,2.546078,24.68533,2.148035,0.363111,1.851715,1.228316,3.819896,4.0468,unacc
1.722222,6.457045,2.034857,2.421358,2.723907,13.645018,15.389165,84.343919,233.982205,2.139316,95.853171,1.354713,1.198342,1.014583,159.0168,acc
1.117284,5.343861,0.837144,0.840247,4.178254,8.749798,1.800688,21.00369,46.003906,2.204237,18.53388,2.099033,1.340561,2.567431,20.0188,acc
3.219136,2.775936,5.355478,5.406667,4.818212,0.988098,0.667068,-4.839647,-0.28125,4.4023,-10.092864,3.683262,1.205676,7.306806,-6.5195,acc
-0.367284,6.987218,0.676211,0.764691,3.905736,10.349025,2.380708,21.158987,46.200955,2.20353,19.06667,1.825502,2.443878,1.88559,19.5156,acc
7.040123,4.87775,3.336238,5.383086,11.70895,3.729667,7.182483,4.876464,4.453559,8.262843,2.814924,7.557612,1.268495,12.220712,-1.2069,unacc
1.787037,1.957417,0.698959,0.303951,2.000493,1.006766,2.29834,0.224108,3.556858,1.551749,0.756246,1.179449,0.715561,3.818194,0.6631,unacc
0.154321,4.326769,0.333635,0.740988,4.350181,3.370713,1.040921,22.134215,104.299479,2.5821,28.134933,1.52989,1.082908,-1.314983,43.3755,acc
9.450617,7.078998,4.799909,2.763333,4.975386,2.83654,7.954177,3.96651,5.195313,4.347889,5.224112,4.895668,1.719707,13.533889,8.4432,unacc
2.830247,1.640978,1.291648,1.569753,2.719798,-1.560654,1.945001,-1.825279,3.688802,1.573145,-1.485386,2.403787,0.764987,4.867622,-1.7113,acc
1.790123,2.402125,1.342349,1.315556,2.576718,4.708799,-1.810973,1.894955,-0.868056,2.897563,-0.269765,2.572598,0.895089,2.923576,-8.4126,unacc
-0.694444,6.204073,2.82345,2.261852,2.132972,8.347753,-0.300693,22.91346,57.205295,1.915496,22.166524,2.305441,1.888074,-1.017691,9.2464,acc
-0.432099,3.877527,1.005206,1.802469,1.61785,0.54352,5.333615,30.6787,109.47309,0.991493,36.064188,0.512234,0.910395,-1.067708,80.0688,acc
2.262346,6.611029,1.722725,2.13284,5.711333,0.690262,1.990051,-1.844204,3.876302,6.880361,6.241991,3.949843,0.91486,7.03651,5.8458,unacc
1.734568,2.895586,3.046741,2.770741,2.17509,-0.482533,-1.552784,0.95587,31.111111,2.191818,-0.88344,2.28119,0.785077,1.320799,3.187,unacc
1.453704,6.383026,5.171684,5.057901,8.913914,7.274554,-8.032767,-5.343923,15.038628,6.592068,-3.301513,5.887268,1.418367,2.078403,-21.0341,unacc
1.265432,9.8831,4.533273,4.868148,4.136423,10.111486,1.880533,37.160094,102.649306,3.197992,35.663583,4.703917,2.567921,0.817483,38.8082,acc
2.169753,4.030767,2.44794,1.668395,0.933925,4.265386,8.158448,27.546261,64.385851,1.249411,32.735076,0.865814,0.740753,3.499774,49.4192,acc
5.185185,0.676427,5.594047,7.72358,7.612303,1.36912,2.689893,3.814123,20.674913,6.271585,2.068539,7.801853,1.007334,6.542865,-9.1733,unacc
6.62963,4.799272,4.346197,4.534815,4.571622,3.794304,2.568949,5.401398,1.342882,3.27406,0.526741,5.236199,1.149872,7.690486,-1.8183,unacc
0.888889,5.815547,1.971933,1.753951,1.497041,17.859596,22.771085,105.092037,223.594618,0.845579,119.07759,0.913701,1.590561,2.493281,198.8028,acc
3.898148,8.690473,1.952467,1.135679,3.518779,3.043757,5.308181,21.787464,84.351128,2.518192,24.68463,2.523926,1.769133,4.393906,48.3448,acc
2.496914,12.673231,0.617587,0.071975,1.982207,2.592794,4.365609,0.711573,16.514757,3.424545,1.371496,2.245122,2.098852,9.160382,-0.5879,acc
-1.064815,3.258398,1.296967,0.834691,2.023258,5.570262,-4.240201,0.44541,-1.478733,1.304788,-3.577612,1.543022,1.672194,-0.771858,-18.9154,acc
1.660494,4.10538,2.07345,2.393951,3.671228,3.441165,-0.569127,3.244569,30.565972,3.866599,1.245755,3.459735,0.63648,2.567101,4.5673,unacc
0.027778,2.088585,1.746831,2.49963,2.323512,3.933603,-3.002761,2.74438,6.155382,1.700867,-0.283683,1.263064,0.15338,-0.406146,-3.8558,unacc
0.104938,3.774599,0.917044,1.965679,3.650148,6.427658,1.954307,24.833695,60.026042,3.156824,25.553912,2.966681,0.632015,1.312014,22.2123,unacc
1.722222,0.411489,1.124151,1.860741,5.92883,0.81302,-0.422458,1.810656,12.430122,5.764492,7.558752,4.071987,0.599809,3.557153,4.7645,unacc
5.506173,4.282699,2.383431,0.513827,1.374096,1.021748,3.625,-0.013095,-0.916667,1.741611,0.732883,3.285109,0.992985,6.466979,4.8013,unacc
2.790123,0.428731,3.129131,3.316049,2.363001,-0.474257,1.023914,-2.188153,2.759115,2.524979,2.898684,3.349432,0.360969,3.729219,-0.0803,acc
1.058642,6.974138,0.661272,0.79037,3.907051,10.417277,3.53455,24.438692,60.027344,2.212579,23.099267,1.954744,2.458227,2.33559,27.5643,acc
6.92284,5.48536,3.441376,6.036049,8.027367,-3.614697,2.262375,-6.322434,8.61849,8.198464,-5.523275,7.042154,0.951212,9.943108,-3.4389,unacc
1.253086,9.174792,1.685604,0.664691,2.774038,6.503187,0.94452,6.129935,39.041667,1.65977,4.025166,1.102689,1.856505,4.179618,10.4129,acc
1.225309,4.621953,1.253622,1.814321,3.571458,4.435363,-1.855675,6.243361,28.624132,4.204803,3.068788,2.04485,0.211097,1.477882,6.0827,unacc
3.493827,7.550461,3.492078,2.476173,4.763683,8.39415,-2.952942,3.692158,-1.74566,2.428928,-2.684468,3.128071,2.218112,3.006458,-15.5052,acc
-0.787037,3.750297,1.423721,1.719753,1.787475,5.681688,5.434015,40.048953,103.667101,1.010722,43.762854,0.314521,0.830038,-1.490625,69.09,acc
0.540123,3.004756,0.915799,1.058642,0.96762,10.489596,19.101386,80.502298,185.357205,0.429046,94.146912,0.048847,0.805804,2.214844,168.07,acc
0.472222,3.919961,1.358646,1.167284,3.575033,9.615779,-2.039552,13.985014,62.047743,2.017132,16.38116,1.392859,1.587054,-0.068611,12.9279,acc
3.685185,4.236623,1.293232,1.211235,3.798365,0.542045,2.913528,2.083997,4.474392,4.934749,5.310398,3.763087,0.686862,5.760781,5.0866,unacc
8.481481,16.072235,0.686849,1.214691,4.807692,-2.741237,5.057808,-3.297706,3.584201,11.761429,-3.339923,6.659859,0.148278,14.902257,-5.1814,acc
7.657407,6.189209,4.178022,4.254074,7.031969,4.206885,8.089494,7.226594,29.407118,4.252592,14.417228,5.161643,3.02838,12.670712,13.5292,acc
8.064815,9.976739,3.791874,2.94642,6.214661,4.343829,5.274693,5.52398,16.387153,5.546965,4.075152,4.927343,2.809949,13.570469,4.4257,acc
-0.450617,7.341558,1.154255,1.714815,4.532133,15.004197,2.459667,27.021927,63.529948,2.104063,23.901678,1.894792,2.756696,2.582257,22.8394,acc
4.91358,4.69887,4.838954,3.357407,3.60881,11.730892,12.921457,52.283285,96.394531,3.365963,56.208544,3.401681,2.303571,7.905729,85.4169,acc
3.45679,4.38964,3.257696,3.02321,4.253945,0.54365,-3.856416,-11.669841,-5.757378,2.450537,-17.241439,2.535786,0.785077,3.531927,-17.1057,unacc
